ID,story,text
11964,story46,"During the period November nineteen sixty-one to November nineteen sixty-three,"
11965,story46,PRS investigated thirty-four newly established or reactivated cases concerning residents of Texas.
11966,story46,Most of these cases involved persons who used threatening language in communications to or about the President.
11967,story46,An additional one hundred fifteen cases concerning Texas residents were established but not investigated.
11968,story46,"When PRS learns of an individual whose conduct warrants scrutiny, it requests an investigation by the closest Secret Service field office,"
11969,story46,of which there are sixty-five throughout the country.
11970,story46,"If the field office determines that the case should be subject to continuing review, PRS establishes a file"
11971,story46,"which requires a checkup at least, every six months."
11972,story46,"This might involve a personal interview or interviews with members of the person's household. Wherever possible,"
11973,story46,"the Secret Service arranges for the family and friends of the individual, and local law enforcement officials,"
11974,story46,to advise the field office if the subject displays signs of increased danger or plans to leave his home area.
11975,story46,At the time of the assassination there were approximately four hundred persons throughout the country who were subject to periodic review.
11976,story46,If PRS concludes after investigation
11977,story46,"that an individual presents a significant danger to the life of the President, his name is placed in a ""trip index file"""
