ID,story,text
9435,story38,"A police car made a U-turn, and as the sirens grew fainter,"
9436,story38,"the man in the lobby, quote, looked over his shoulder and turned around and walked up West Jefferson towards the theatre, end quote."
9437,story38,The man wore a T-shirt beneath his outer shirt and he had no jacket.
9438,story38,"Brewer said, quote, He just looked funny to me. His hair was sort of messed up and looked like he had been running, and he looked scared, and he looked funny, end quote."
9439,story38,"Mrs. Julia Postal, selling tickets at the box office of the Texas Theatre,"
9440,story38,"heard police sirens and then saw a man as he, quote, ducked into, end quote, the outer lobby space of the theatre near the ticket office."
9441,story38,"Attracted by the sound of the sirens, Mrs. Postal stepped out of the box office and walked to the curb."
9442,story38,"Shortly thereafter, Johnny Brewer, who had come from the nearby shoestore, asked Mrs. Postal whether the fellow that had ducked in had bought a ticket."
9443,story38,"She said, quote, No; by golly, he didn't, end quote, and turned around, but the man was nowhere in sight."
9444,story38,Brewer told Mrs. Postal that he had seen the man ducking into his place of business and that he had followed him to the theatre.
9445,story38,"She sent Brewer into the theatre to find the man and check the exits, told him about the assassination, and said, quote,"
9446,story38,"I don't know if this is the man they want. But he is running from them for some reason, end quote, She then called the police."
9447,story38,"At one:forty-five p.m., the police radio stated, quote, Have information a suspect just went in the Texas Theatre on West Jefferson, end quote."
9448,story38,Patrol cars bearing at least fifteen officers converged on the Texas Theatre.
9449,story38,"Patrolman M. N. McDonald, with Patrolmen R. Hawkins, T. A. Hutson, and C. T. Walker, entered the theatre from the rear."
9450,story38,Other policemen entered the front door and searched the balcony.
9451,story38,Detective Paul L. Bentley rushed to the balcony and told the projectionist to turn up the house lights.
9452,story38,"Brewer met McDonald and the other policemen at the alley exit door,"
9453,story38,stepped out onto the stage with them and pointed out the man who had come into the theatre without paying.
9454,story38,The man was Oswald. He was sitting alone in the rear of the main floor of the theatre near the right center aisle.
9455,story38,About six or seven people were seated on the theatre's main floor and an equal number in the balcony.
9456,story38,"McDonald first searched two men in the center of the main floor, about ten rows from the front."
9457,story38,He walked out of the row up the right center aisle.
9458,story38,"When he reached the row where the suspect was sitting, McDonald stopped abruptly and told the man to get on his feet."
9459,story38,"As McDonald started to search Oswald's waist for a gun, he heard him say, quote, Well, it's all over now, end quote."
9460,story38,Oswald then struck McDonald between the eyes with his left fist; with his right hand he drew a gun from his waist.
9461,story38,McDonald struck back with his right hand and grabbed the gun with his left hand. They both fell into the seats.
9462,story38,"Three other officers, moving toward the scuffle, grabbed Oswald from the front, rear and side."
9463,story38,"As McDonald fell into the seat with his left hand on the gun, he felt something graze across his hand and heard what sounded like the snap of the hammer."
9464,story38,McDonald felt the pistol scratch his cheek as he wrenched it away from Oswald.
9465,story38,"Detective Bob K. Carroll, who was standing beside McDonald, seized the gun from him."
9466,story38,The other officers who helped subdue Oswald corroborated McDonald in his testimony
9467,story38,"except that they did not hear Oswald say, quote, It's all over now, end quote."
9468,story38,Deputy Sheriff Eddy R. Walthers recalled such a remark but he did not reach the scene of the struggle
9469,story38,until Oswald had been knocked to the floor by McDonald and the others.
9470,story38,Testimony of a firearms expert before the Commission established that the hammer of the revolver never touched the shell in the chamber.
9471,story38,"Although the witnesses did not hear the sound of a misfire,"
9472,story38,they might have heard a snapping noise resulting from the police officer grabbing the cylinder of the revolver and pulling it away from Oswald while he was attempting to pull the trigger.
9473,story38,Two patrons of the theatre and John Brewer
9474,story38,"testified regarding the arrest of Oswald, as did the various police officers who participated in the fight."
9475,story38,"George Jefferson Applin, Jr., confirmed that Oswald fought with four or five officers before he was handcuffed."
9476,story38,"He added that one officer grabbed the muzzle of a shotgun, drew back, and hit Oswald with the butt end of the gun in the back."
9477,story38,No other theatre patron or officer has testified that Oswald was hit by a gun.
9478,story38,"Nor did Oswald ever complain that he was hit with a gun, or injured in the back."
9479,story38,Deputy Sheriff Walthers brought a shotgun into the theatre but laid it on some seats before helping subdue Oswald.
9480,story38,Officer Ray Hawkins said
9481,story38,that there was no one near Oswald who had a shotgun and he saw no one strike Oswald in the back with a rifle butt or the butt of a gun.
9482,story38,"John Gibson, another patron in the theatre, saw an officer grab Oswald, and he claims that he heard the click of a gun misfiring."
9483,story38,He saw no shotgun in the possession of any policeman near Oswald.
9484,story38,Johnny Brewer testified he saw Oswald pull the revolver and the officers struggle with him to take it away
9485,story38,"but that once he was subdued, no officer struck him."
9486,story38,"He further stated that while fists were flying he heard one of the officers say, quote, Kill the President, will you, end quote."
9487,story38,It is unlikely that any of the police officers referred to Oswald as a suspect in the assassination.
